filename,DensityFeatures__vpa,DensityFeatures__packing fraction,GlobalSymmetryFeatures__spacegroup_num,GlobalSymmetryFeatures__n_symmetry_ops,ChemicalOrdering__mean ordering parameter shell 1,ChemicalOrdering__mean ordering parameter shell 3,MaximumPackingEfficiency__max packing efficiency,StructuralComplexity__structural complexity per atom,StructuralComplexity__structural complexity per cell,AtomicOrbitals__HOMO_energy,AtomicOrbitals__LUMO_energy,AtomicPackingEfficiency__mean simul. packing efficiency,AtomicPackingEfficiency__mean abs simul. packing efficiency,AtomicPackingEfficiency__dist from 1 clusters |APE| < 0.010,CohesiveEnergy__cohesive energy,ElectronegativityDiff__std_dev EN difference,ElementProperty_magpie__MagpieData mode MendeleevNumber,ElementProperty_magpie__MagpieData minimum AtomicWeight,ElementProperty_magpie__MagpieData maximum Row,ElementProperty_magpie__MagpieData mean Electronegativity,ElementProperty_magpie__MagpieData mean NsValence,ElementProperty_magpie__MagpieData avg_dev NsValence,ElementProperty_magpie__MagpieData avg_dev NpValence,ElementProperty_magpie__MagpieData maximum NdValence,ElementProperty_magpie__MagpieData avg_dev NdValence,ElementProperty_magpie__MagpieData mode NdValence,ElementProperty_magpie__MagpieData mean NfValence,ElementProperty_magpie__MagpieData avg_dev NfValence,ElementProperty_magpie__MagpieData avg_dev NValence,ElementProperty_magpie__MagpieData range NpUnfilled,ElementProperty_magpie__MagpieData avg_dev NpUnfilled,ElementProperty_magpie__MagpieData mode NpUnfilled,ElementProperty_magpie__MagpieData maximum NdUnfilled,ElementProperty_magpie__MagpieData minimum NUnfilled,ElementProperty_magpie__MagpieData avg_dev NUnfilled,ElementProperty_magpie__MagpieData mode NUnfilled,ElementProperty_magpie__MagpieData minimum GSvolume_pa,ElementProperty_magpie__MagpieData mode GSvolume_pa,ElementProperty_magpie__MagpieData avg_dev GSbandgap,ElementProperty_magpie__MagpieData mode GSbandgap,ElementProperty_magpie__MagpieData minimum SpaceGroupNumber,ElementProperty_magpie__MagpieData maximum SpaceGroupNumber,ElementProperty_magpie__MagpieData mode SpaceGroupNumber,ElementProperty_matminer__PymatgenData maximum block,ElementProperty_matminer__PymatgenData std_dev electrical_resistivity,ElementProperty_matminer__PymatgenData minimum velocity_of_sound,ElementProperty_matminer__PymatgenData maximum velocity_of_sound,ElementProperty_matminer__PymatgenData mean thermal_conductivity,ElementProperty_matminer__PymatgenData std_dev thermal_conductivity,ElementProperty_matminer__PymatgenData minimum bulk_modulus,ElementProperty_matminer__PymatgenData range bulk_modulus,ElementProperty_matminer__PymatgenData minimum coefficient_of_linear_thermal_expansion,ElementProperty_matminer__PymatgenData range coefficient_of_linear_thermal_expansion,ElementProperty_mp_transport__TransportData maximum sigma_n,ElementProperty_mp_transport__TransportData mode S_p,ElementProperty_mp_transport__TransportData maximum S_n,ElementProperty_mp_transport__TransportData maximum PF_n,ElementProperty_mp_transport__TransportData maximum m_p,ElementProperty_mp_transport__TransportData minimum m_n,ElementProperty_mp_transport__TransportData mode m_n,Miedema__Miedema_deltaH_ss_min,OxidationStates_deml__minimum oxidation state,OxidationStates_deml__maximum oxidation state,WenAlloys__Radii local mismatch,WenAlloys__Total weight,WenAlloys__Lambda entropy,WenAlloys__Electronegativity local mismatch,WenAlloys__Mixing enthalpy,WenAlloys__Interant electrons,WenAlloys__Interant s electrons,WenAlloys__Interant d electrons,WenAlloys__Shear modulus mean
NbS2,20.67956387,0.340878094,194,24,0.125906269,0.081361654,0.393349863,0.918295834,5.509775004,-0.144272,-0.144272,-0.004076057,0.006159996,0.0,5.771873873,0.0,88,32.065,5,2.253333333,1.666666667,0.444444444,1.777777778,4,1.777777778,0,0.0,0.0,0.444444444,2,0.888888889,2,6,2,2.222222222,2,18.18,25.786875,0.978666667,2.202,70,229,70,3,1414210000000000.0,3480.0,3505.7375,18.13666667,38.03880929,7.7,162.3,7.3e-06,8.98e-06,227165.5045,688.7617189,112.1767178,24.41870549,0.000124953,-0.000414428,-0.000414428,-0.089672019,-2.0,4.0,8.888888889,471.10914,-0.201427597,0.000578387,12.62540166,9,1,4,47.81438356
NbSe2,23.70440436,0.358742096,194,24,0.122664349,0.083084413,0.398112756,0.918295834,5.509775004,-0.144272,-0.144272,0.027381379,0.027381379,0.147313913,5.146776791,0.0,89,78.96,5,2.233333333,1.666666667,0.444444444,1.777777778,10,2.666666667,10,0.0,0.0,4.888888889,2,0.888888889,2,6,2,2.222222222,2,18.18,25.92,0.355111111,0.799,14,229,14,3,17247200000000.0,3350.0,3480.0,18.34666667,37.81607066,8.3,161.7,7.3e-06,8.98e-06,227165.5045,646.9921645,112.1767178,24.41870549,0.000124953,-0.000401584,-0.000401584,-0.089672019,-2.0,4.0,5.555555556,501.65276,-0.608116101,0.000578387,12.62540166,9,1,4,47.81438356
NdOF,15.0654151,0.618419208,216,96,0.666666667,0.138522035,0.510131071,1.584962501,19.01955001,-0.179508,-0.179508,-0.036443827,0.036443827,0.048029211,6.436966101,0.0,19,15.9994,6,2.853333333,2.0,0.0,2.0,0,0.0,0,1.333333333,1.777777778,0.444444444,2,0.666666667,0,0,1,3.777777778,1,9.105,9.105,0.875555556,0.0,12,194,12,3,14082300000000.0,317.5,3505.7375,5.68476,9.799285306,32.0,58.7942029,9.6e-06,6.68e-06,201807.1674,-40.68178519,5.977475414,17.17379904,0.000140366,-0.000605728,-0.000605728,-0.27787219,-2.0,3.0,26.22222222,716.9592128,-0.064079266,0.191689498,18.93810249,13,0,0,40.16438356
Ni,10.49202038,0.982269794,225,192,0.0,0.0,0.74048049,0.0,0.0,-0.348699,-0.210764,0.023994,0.023994,1.0,4.44,0.0,61,58.6934,4,1.91,2.0,0.0,0.0,8,0.0,8,0.0,0.0,0.0,0,0.0,0,2,2,0.0,2,10.32,10.32,0.0,0.0,225,225,225,3,0.0,4970.0,4970.0,91.0,0.0,180.0,0.0,1.34e-05,0.0,252632.9948,-266.3409746,160.0946691,22.34306672,0.000112631,0.00011264,0.00011264,0.0,0.0,0.0,0.0,234.7736,0.0,0.0,1e-06,8,0,8,75.05
Ni12P5,10.765803,0.790170218,87,16,0.368304554,0.026919615,0.518391809,1.734521665,58.9737366,-0.210764,-0.210764,-0.001059279,0.017074267,0.038821549,4.614340976,0.0,61,30.973762,4,1.992352941,2.0,0.0,1.24567474,8,3.321799308,8,0.0,0.0,2.076124567,3,1.24567474,0,2,2,0.415224913,2,10.32,10.32,0.674740484,0.0,2,225,225,3,2.17e-08,3505.7375,4970.0,64.30470588,64.17983989,11.0,169.0,1.34e-05,2.88e-06,252632.9948,-266.3409746,160.0946691,22.34306672,0.000683586,0.00011264,0.00011264,-0.044712751,-3.0,1.25,4.982698962,1718.37922,-0.595835075,0.07266436,28.65051903,11,0,8,55.08264706
Ni2P,10.87139367,0.760429323,189,12,0.452092846,0.044923449,0.542440353,1.891061112,17.01955001,-0.210764,-0.210764,0.005221383,0.020334808,0.094280904,4.577158525,0.0,61,30.973762,4,2.003333333,2.0,0.0,1.333333333,8,3.555555556,8,0.0,0.0,2.222222222,3,1.333333333,0,2,2,0.444444444,2,10.32,10.32,0.722222222,0.0,2,225,225,3,2.17e-08,3505.7375,4970.0,60.74533333,64.17983989,11.0,169.0,1.34e-05,2.88e-06,252632.9948,-266.3409746,160.0946691,22.34306672,0.000683586,0.00011264,0.00011264,-0.038111425,-3.0,1.5,5.333333333,445.081686,-0.575668068,0.077777778,30.66666667,11,0,8,52.42033333
Ni3N,9.601702139,0.834964732,182,12,0.196167485,0.085538419,0.355195675,0.811278124,6.490224996,-0.266297,-0.266297,0.011637333,0.011637333,0.145580808,4.545275143,0.0,61,14.0067,4,2.1925,2.0,0.0,1.125,8,3.0,8,0.0,0.0,1.875,3,1.125,0,2,2,0.375,2,10.32,10.32,2.413875,0.0,194,225,225,3,17247200000000.0,333.6,4970.0,68.2564575,64.32845252,90.7942029,89.2057971,1.34e-05,2.88e-06,252632.9948,-266.3409746,160.0946691,22.34306672,0.000112631,-0.000737103,0.00011264,0.361229883,-3.0,1.0,10.125,380.1738,-0.108223481,0.31125,51.75,11,0,8,56.2875
Ni3S4,14.77181597,0.461043469,227,192,0.64525914,0.199254314,0.376152194,1.378783493,77.21187564,-0.261676,-0.261676,0.00665461,0.00665461,0.012626907,4.18994995,0.0,88,32.065,4,2.292857143,2.0,0.0,1.959183673,8,3.918367347,0,0.0,0.0,1.959183673,2,0.979591837,2,2,2,0.0,2,10.32,25.786875,1.078530612,2.202,70,225,70,3,1414210000000000.0,3505.7375,4970.0,39.11714286,64.2017602,7.7,172.3,1.34e-05,2.88e-06,252632.9948,688.7617189,160.0946691,22.34306672,0.000112631,-0.000414428,-0.000414428,0.093423545,-2.0,2.666666667,5.632653061,2434.7216,-0.558199639,0.280995247,13.91370795,12,0,8,62.44232877
Ni5P4,11.90255709,0.637445978,186,12,0.363280112,0.057704136,0.486797034,2.849122918,102.568425,-0.20608,-0.20608,-0.011924377,0.012316423,0.07856742,4.48037291,0.0,61,30.973762,4,2.034444444,2.0,0.0,1.481481481,8,3.950617284,8,0.0,0.0,2.469135802,3,1.481481481,0,2,2,0.49382716,2,10.32,10.32,0.802469136,0.0,2,225,225,3,2.17e-08,3505.7375,4970.0,50.66044444,64.17983989,11.0,169.0,1.34e-05,2.88e-06,252632.9948,-266.3409746,160.0946691,22.34306672,0.000683586,0.00011264,0.00011264,-0.004910322,-2.5,2.0,5.925925926,1669.448192,-0.534176397,0.086419753,34.07407407,11,0,8,44.87711111
Ni9S8,14.84538339,0.500311109,122,16,0.388749566,0.059565772,0.374422497,3.263933429,443.8949464,-0.261676,-0.261676,-0.014936224,0.014936224,0.041594517,4.302745156,0.0,61,32.065,4,2.225294118,2.0,0.0,1.993079585,8,3.98615917,8,0.0,0.0,1.993079585,2,0.996539792,0,2,2,0.0,2,10.32,10.32,1.097190311,0.0,70,225,225,3,1414210000000000.0,3505.7375,4970.0,48.27294118,64.2017602,7.7,172.3,1.34e-05,2.88e-06,252632.9948,-266.3409746,160.0946691,22.34306672,0.000112631,-0.000414428,0.00011264,0.060732472,-2.0,1.777777778,5.730103806,6278.0848,-0.57861102,0.285856757,14.15442954,12,0,8,64.66721193
NiFe2O4,10.88937389,0.484262265,227,192,0.68627926,0.214140852,0.380017065,1.378783493,77.21187564,-0.295049,-0.295049,0.003922744,0.005620825,0.0,4.933898412,0.056568542,87,15.9994,4,2.761428571,2.0,0.0,1.959183673,8,3.265306122,0,0.0,0.0,1.306122449,2,0.979591837,2,4,2,0.816326531,2,9.105,9.105,0.0,0.0,12,229,12,3,15967800000000.0,317.5,4970.0,35.87233143,54.9391338,90.7942029,89.2057971,1.18e-05,4.48e-06,252632.9948,736.7362453,160.0946691,22.34306672,0.000228936,-0.000478495,-0.000478495,0.07840737,-2.0,3.0,15.06122449,1875.048,-0.070298561,0.247934023,14.24023856,18,0,14,64.2909002
NiP2,13.40152793,0.464712561,205,24,0.446191579,0.057394458,0.419520071,0.918295834,11.01955001,-0.20608,-0.20608,0.026567,0.026567,0.072523772,4.174585358,0.0,83,30.973762,4,2.096666667,2.0,0.0,1.333333333,8,3.555555556,0,0.0,0.0,2.222222222,3,1.333333333,3,2,2,0.444444444,3,10.32,22.5702381,0.722222222,1.625,2,225,2,3,2.17e-08,3505.7375,4970.0,30.49066667,64.17983989,11.0,169.0,1.34e-05,2.88e-06,252632.9948,279.6544937,160.0946691,22.34306672,0.000683586,0.00011264,0.000683449,0.111140793,-1.0,2.0,5.333333333,482.563696,-0.50025737,0.077777778,30.66666667,11,0,8,29.79066667
NiS-2,13.26522325,0.546345306,194,24,0.720268714,0.304684168,0.525817371,1.0,4.0,-0.261676,-0.261676,-0.008634003,0.008634003,0.0,4.255664714,0.0,61,32.065,4,2.245,2.0,0.0,2.0,8,4.0,0,0.0,0.0,2.0,2,1.0,0,2,2,0.0,2,10.32,10.32,1.101,0.0,70,225,70,3,1414210000000000.0,3505.7375,4970.0,45.6025,64.2017602,7.7,172.3,1.34e-05,2.88e-06,252632.9948,-266.3409746,160.0946691,22.34306672,0.000112631,-0.000414428,-0.000414428,0.068940663,-2.0,2.0,5.75,181.5168,-0.571282307,0.286849315,14.20357686,12,0,8,64.01828767
NiS,13.58832201,0.533354483,160,18,0.615312423,0.15547645,0.436321074,1.0,18.0,-0.261676,-0.261676,-0.008634003,0.008634003,0.0,4.255664714,0.0,61,32.065,4,2.245,2.0,0.0,2.0,8,4.0,0,0.0,0.0,2.0,2,1.0,0,2,2,0.0,2,10.32,10.32,1.101,0.0,70,225,70,3,1414210000000000.0,3505.7375,4970.0,45.6025,64.2017602,7.7,172.3,1.34e-05,2.88e-06,252632.9948,-266.3409746,160.0946691,22.34306672,0.000112631,-0.000414428,-0.000414428,0.068940663,-2.0,2.0,5.75,181.5168,-0.571282307,0.286849315,14.20357686,12,0,8,64.01828767
NiSe,15.19380642,0.548796679,194,24,0.669133046,0.230900236,0.529237759,1.0,4.0,-0.245806,-0.245806,-0.011586189,0.011586189,0.047140452,3.779132801,0.0,61,58.6934,4,2.23,2.0,0.0,2.0,10,1.0,8,0.0,0.0,3.0,2,1.0,0,2,2,0.0,2,10.32,10.32,0.3995,0.0,14,225,14,3,17247200000000.0,3350.0,4970.0,45.76,63.97902156,8.3,171.7,1.34e-05,2.88e-06,252632.9948,-266.3409746,160.0946691,22.34306672,0.000112631,-0.000401584,-0.000401584,0.068940663,-2.0,2.0,2.0,275.3068,-5.360868569,0.286849315,14.20357686,12,0,8,64.01828767
Pb,31.05371534,0.786669943,225,192,0.0,0.0,0.74048049,0.0,0.0,-0.141831,-0.141831,0.023994,0.023994,1.0,2.03,0.0,81,207.2,6,2.33,2.0,0.0,0.0,10,0.0,10,14.0,0.0,0.0,0,0.0,4,0,4,0.0,4,28.11,28.11,0.0,0.0,225,225,225,2,0.0,1260.0,1260.0,35.0,0.0,46.0,0.0,2.89e-05,0.0,143338.1374,194.7194793,-162.4705406,22.55550469,0.000194612,0.00019458,0.00019458,-0.025910683,0.0,0.0,0.0,828.8,0.0,0.0,1e-06,2,0,0,5.396
PbS,26.67961655,0.536323575,225,192,1.0,1.0,0.523598776,1.0,8.0,-0.261676,-0.141831,0.025973997,0.025973997,0.07856742,3.224050304,0.0,81,32.065,6,2.455,2.0,0.0,1.0,10,5.0,0,7.0,7.0,11.0,2,1.0,2,0,2,1.0,2,25.786875,25.786875,1.101,0.0,70,225,70,2,1414210000000000.0,1260.0,3505.7375,17.6025,24.60378045,7.7,38.3,1.63e-05,1.26e-05,143338.1374,194.7194793,-162.4705406,22.55550469,0.000194612,-0.000414428,-0.000414428,-0.397905059,-2.0,2.0,17.75,957.06,-0.0877159,0.011849315,14.20357686,6,0,0,29.19128767
PbSe,29.52722487,0.521546656,225,192,1.0,1.0,0.523598776,1.0,8.0,-0.245806,-0.141831,0.009369315,0.009369315,0.041594517,2.917572755,0.0,81,78.96,6,2.44,2.0,0.0,1.0,10,0.0,10,7.0,7.0,6.0,2,1.0,2,0,2,1.0,2,25.92,25.92,0.3995,0.0,14,225,14,2,17247200000000.0,1260.0,3350.0,17.76,24.38104182,8.3,37.7,1.63e-05,1.26e-05,143338.1374,194.7194793,-162.4705406,22.55550469,0.000194612,-0.000401584,-0.000401584,-0.397905059,-2.0,2.0,14.0,1144.64,-0.156684173,0.011849315,14.20357686,6,0,0,29.19128767
PbTe,34.99455923,0.513266428,225,192,1.0,1.0,0.523598776,1.0,8.0,-0.226594,-0.141831,0.000699763,0.007954016,0.0,2.6138299,0.0,81,127.6,6,2.215,2.0,0.0,1.0,10,0.0,10,7.0,7.0,6.0,2,1.0,2,0,2,1.0,2,28.11,28.11,0.232,0.0,152,225,152,2,7.06e-05,1260.0,2610.0,19.0,22.627417,46.0,19.0,1.63e-05,1.26e-05,143338.1374,194.7194793,-162.4705406,22.55550469,0.000194612,-0.000893918,-0.000893918,-0.397905059,-2.0,2.0,8.5,1339.2,-0.491515189,0.011849315,14.20357686,6,0,0,29.19128767
Pd,15.02799454,0.764841928,225,192,0.0,0.0,0.74048049,0.0,0.0,0.0,0.0,0.023994,0.023994,1.0,3.89,0.0,62,106.42,5,2.2,0.0,0.0,0.0,10,0.0,10,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,14.41,14.41,0.0,0.0,225,225,225,3,0.0,3070.0,3070.0,72.0,0.0,180.0,0.0,1.18e-05,0.0,330022.5646,-126.7539023,80.3307176,23.32029032,8.54e-05,8.54e-05,8.54e-05,0.0,0.0,0.0,0.0,425.68,0.0,0.0,1e-06,0,0,0,51.11
Pd16S7,15.80784595,0.586462151,217,48,0.270135028,0.01810932,0.416116016,1.750760325,80.53497496,-0.160771,-0.160771,-0.018848803,0.018848803,0.099917263,3.88012478,0.0,62,32.065,5,2.315652174,0.608695652,0.846880907,1.693761815,10,4.234404537,10,0.0,0.0,1.693761815,2,0.846880907,0,0,0,0.846880907,0,14.41,14.41,0.932415879,0.0,70,225,225,3,1414210000000000.0,3070.0,3505.7375,50.14934783,50.76673136,7.7,172.3,1.18e-05,4.48e-06,330022.5646,-126.7539023,80.3307176,23.32029032,8.54e-05,-0.000414428,8.54e-05,-0.434839807,0.0,0.0,8.257088847,3854.35,-0.268658417,0.295857265,12.02873806,4,0,0,51.68113163
Pd2Sn,16.86365688,0.706808561,62,8,0.430798742,0.04234472,0.611417922,1.584962501,19.01955001,-0.14445,-0.14445,-0.000116685,0.007603609,0.067343503,4.159858699,0.0,62,106.42,5,2.12,0.666666667,0.888888889,0.888888889,10,0.0,10,0.0,0.0,1.777777778,4,1.777777778,0,0,0,1.777777778,0,14.41,14.41,0.0,0.0,141,225,225,3,3.25e-09,2500.0,3070.0,70.33333333,3.535533906,58.0,122.0,1.18e-05,1.02e-05,330022.5646,-126.7539023,80.3307176,23.32029032,0.000220362,8.54e-05,8.54e-05,0.053584587,0.0,0.0,2.888888889,1326.2,-3.017382975,0.288888889,30.22222222,2,0,0,40.22
Pd3P,14.68831886,0.65819158,62,8,0.23825269,0.054287709,0.446445695,1.5,24.0,-0.160771,-0.160771,0.011349314,0.028289137,0.164991582,4.253687936,0.0,62,30.973762,5,2.1975,0.5,0.75,1.125,10,3.75,10,0.0,0.0,1.875,3,1.125,0,0,0,1.125,0,14.41,14.41,0.609375,0.0,2,225,225,3,3.82e-09,3070.0,3505.7375,54.059,50.74481105,11.0,169.0,1.18e-05,4.48e-06,330022.5646,-126.7539023,80.3307176,23.32029032,0.000683586,8.54e-05,8.54e-05,-0.045074726,0.0,0.0,7.5,1400.935048,-0.271538775,0.01875,27.375,3,0,0,40.12275
Pd3Sn,16.08456158,0.734433626,221,48,0.333333333,0.014245014,0.74048049,0.811278124,3.245112498,-0.14445,-0.14445,0.005879485,0.005879485,0.050507627,4.195407168,0.0,62,106.42,5,2.14,0.5,0.75,0.75,10,0.0,10,0.0,0.0,1.5,4,1.5,0,0,0,1.5,0,14.41,14.41,0.0,0.0,141,225,225,3,3.25e-09,2500.0,3070.0,70.75,3.535533906,58.0,122.0,1.18e-05,1.02e-05,330022.5646,-126.7539023,80.3307176,23.32029032,0.000220362,8.54e-05,8.54e-05,0.028709785,0.0,0.0,2.4375,437.97,-3.112788063,0.24375,25.5,2,0,0,42.9425
Pd4Se,15.86346339,0.659966696,114,8,0.179461346,0.057206285,0.499002658,0.721928095,7.219280949,-0.160771,-0.160771,-0.015109992,0.015109992,1.49e-08,3.771827365,0.0,62,78.96,5,2.27,0.4,0.64,1.28,10,0.0,10,0.0,0.0,1.92,2,0.64,0,0,0,0.64,0,14.41,14.41,0.25568,0.0,14,225,225,3,17247200000000.0,3070.0,3350.0,57.704,50.54399272,8.3,171.7,1.18e-05,4.48e-06,330022.5646,-126.7539023,80.3307176,23.32029032,8.54e-05,-0.000401584,8.54e-05,-0.339860228,0.0,0.0,3.84,1009.28,-0.849757842,0.223583562,9.090289193,4,0,0,51.48531507
PdPt,15.11669212,0.721058379,166,36,0.009248229,0.035847733,0.733628813,1.0,6.0,-0.160771,-0.160771,0.023882742,0.023882742,0.202030509,4.907710625,0.0,62,106.42,6,2.24,0.5,0.5,0.0,10,0.5,9,7.0,7.0,7.0,0,0.0,0,1,0,1.0,0,14.41,14.41,0.0,0.0,225,225,225,3,2.83e-10,2680.0,3070.0,72.0,0.0,180.0,50.0,8.8e-06,3e-06,330022.5646,-126.7539023,80.3307176,23.32029032,0.000105454,8.54e-05,8.54e-05,0.020264112,0.0,0.0,0.75,904.512,-50.55983076,0.05,2.0,10,1,9,56.065
PrOF,15.48498777,0.601662863,216,96,0.666666667,0.138522035,0.510131071,1.584962501,19.01955001,-0.155138,-0.155138,-0.037200395,0.037200395,0.048029211,6.505393947,0.0,17,15.9994,6,2.85,2.0,0.0,2.0,0,0.0,0,1.0,1.333333333,0.666666667,2,0.666666667,0,0,1,4.222222222,1,9.105,9.105,0.875555556,0.0,12,194,12,3,14082300000000.0,317.5,3505.7375,4.351426667,7.489884234,29.0,61.7942029,6.7e-06,9.58e-06,197390.2366,-92.67805351,51.05585055,14.00414106,0.000143149,-0.000605728,-0.000605728,-0.310558158,-2.0,3.0,26.44444444,703.6218128,-0.063578998,0.191689498,18.93810249,12,0,0,39.83771689
Pt,15.32745403,0.672387905,225,192,0.0,0.0,0.74048049,0.0,0.0,-0.273634,-0.161308,0.023994,0.023994,1.0,5.84,0.0,63,195.084,6,2.28,1.0,0.0,0.0,9,0.0,9,14.0,0.0,0.0,0,0.0,0,1,2,0.0,2,15.02,15.02,0.0,0.0,225,225,225,3,0.0,2680.0,2680.0,72.0,0.0,230.0,0.0,8.8e-06,0.0,267657.8464,-51.29777439,5.389022257,17.22255457,0.000105454,0.000105461,0.000105461,0.0,0.0,0.0,0.0,780.336,0.0,0.0,1e-06,10,1,9,61.02
Rb2CuCl3,28.5380451,0.768538724,62,8,0.649399991,0.233195386,0.372130482,2.584962501,62.03910002,-0.202272,-0.172056,-0.01949689,0.01949689,0.023570226,3.307094335,0.763675324,94,35.453,5,2.17,1.5,0.5,2.5,10,2.777777778,0,0.0,0.0,3.111111111,1,0.5,1,0,1,0.0,1,11.07,24.4975,1.2465,2.493,64,229,64,3,6.396021433,206.0,3570.0,86.00445,182.6676623,1.1,138.9,1.63e-05,2.24e-07,245774.7901,778.0546601,361.6966514,25.65267379,0.00055716,-0.000568144,-0.000568144,0.650021625,-1.0,1.0,23.90260197,1363.3624,-0.123198905,0.489105784,8.203576865,7,2,0,34.348621
Rb2ZnCl4,30.61594071,0.633583793,62,8,0.645178089,0.229016424,0.316601089,2.521640636,70.60593782,-0.32038,-0.222725,-0.013548821,0.013967796,0.053452248,3.252367936,0.586898628,94,35.453,5,2.275714286,1.714285714,0.408163265,2.448979592,10,2.448979592,0,0.0,0.0,2.857142857,1,0.489795918,1,0,0,0.244897959,1,13.96,24.4975,1.221061224,2.493,64,229,64,3,6.546536638,206.0,3700.0,33.71937143,57.37819327,1.1,68.9,1.63e-05,1.39e-05,220374.6761,778.0546601,-5.197535992,17.02091113,0.00055716,-0.000568144,-0.000568144,0.593735641,-1.0,2.0,20.09506587,1512.6264,-0.140484369,0.404294101,11.62799366,6,1,0,35.87547162
Rb3Bi2I9,48.84586145,0.439934506,14,4,0.528155355,0.113377223,0.369500738,3.807354922,213.2118756,-0.267904,-0.180198,0.007199919,0.009426598,0.058321184,2.385371499,0.848528137,96,85.4678,6,2.174285714,1.785714286,0.336734694,1.744897959,10,3.367346939,10,2.0,3.428571429,6.12244898,3,0.551020408,1,0,1,0.489795918,1,32.95,43.015,0.487653061,1.062,12,229,64,2,8634745.134,1300.0,3505.7375,13.86007143,32.15365866,2.5,28.5,1.34e-05,2.88e-06,103172.6523,763.0549179,-80.96944956,20.90051016,0.00055716,-0.000457883,-0.000457883,0.192933641,-1.0,3.0,15.68063808,7266.01772,-0.169231939,0.340680738,16.22777467,9,1,0,36.11301272
Rb3InCl6,34.46345549,0.591397631,225,192,0.591395704,0.285068376,0.398586437,1.570950594,62.83802378,-0.32038,-0.290497,-0.032781359,0.032781359,0.0,3.325711945,0.67882251,94,35.453,5,2.32,1.7,0.42,2.28,10,1.8,0,0.0,0.0,2.88,5,0.78,1,0,1,0.72,1,24.26,24.4975,1.19664,2.493,64,229,64,2,6.666666589,206.0,1300.0,25.60534,43.58828017,1.1,89.6942029,1.63e-05,1.58e-05,205785.0644,778.0546601,45.19519666,12.52890978,0.00055716,-0.000568144,-0.000568144,0.542909124,-1.0,3.0,18.96949367,2335.7576,-0.143782752,0.414624658,14.11543379,7,1,0,32.46504521
Rb3Sb2I9,47.77465984,0.436679869,14,4,0.540461728,0.127319049,0.363567675,3.807354922,213.2118756,-0.267904,-0.185623,-0.002458615,0.007620189,0.058321184,2.403254693,0.869741341,96,85.4678,5,2.178571429,1.785714286,0.336734694,1.744897959,10,3.367346939,10,0.0,0.0,5.265306122,3,0.551020408,1,0,1,0.489795918,1,31.56,43.015,0.487653061,1.062,64,229,64,2,8634745.134,1300.0,3505.7375,16.14578571,32.28957035,2.5,39.5,1.1e-05,5.28e-06,50005.72068,763.0549179,-182.1216356,17.95677256,0.001005039,-0.000457883,-0.000457883,0.12438227,-1.0,3.0,15.25206665,6568.25452,-0.163533081,0.371292983,15.98287671,9,1,0,37.13586986
Rb7Bi3Cl16,0.0,0.0,0,0,0.0,0.0,0.322248927,0.0,0.0,-0.32038,-0.32038,-0.014460334,0.016266226,0.05157778,0.0,0.0,94,35.453,6,2.42664869,1.740735665,0.384092679,1.912222273,10,1.975391864,0,1.555630456,2.76554861,4.691564527,3,0.499326821,1,0,1,0.395078373,1,24.4975,24.4975,1.162729526,2.493,12,229,64,2,6.671007336,206.0,1790.0,15.93186673,34.54819319,1.1,29.9,1.34e-05,2.88e-06,103172.6523,778.0546601,-80.96944956,20.90051016,0.00055716,-0.000568144,-0.000568144,0.325984617,0.0,0.0,17.65176524,3655.721416,-0.153102429,0.384610097,16.24511953,9,1,0,35.04873551
ReO3,13.34406178,0.243934923,221,48,0.285179527,0.196333333,0.261799388,0.811278124,3.245112498,-0.258639,-0.258639,-0.019064125,0.021016361,0.042426407,5.625296905,0.0,87,15.9994,6,3.055,2.0,0.0,1.5,5,1.875,0,3.5,5.25,5.625,2,0.75,2,5,2,1.125,2,9.105,9.105,0.0,0.0,12,194,12,3,17247200000000.0,317.5,4700.0,12.019935,33.9223306,90.7942029,279.2057971,6.2e-06,1.01e-05,317112.9365,736.7362453,4.587537974,19.06788774,8.89e-05,-0.000478495,-0.000478495,0.106781671,-2.0,6.0,13.6875,234.2052,-0.031654107,0.215136986,10.65268265,9,0,5,84.36493151
Rh,13.7827803,0.747744248,225,192,0.0,0.0,0.74048049,0.0,0.0,-0.239422,-0.239422,0.023994,0.023994,1.0,5.75,0.0,59,102.9055,5,2.28,1.0,0.0,0.0,8,0.0,8,0.0,0.0,0.0,0,0.0,0,2,3,0.0,3,13.64,13.64,0.0,0.0,225,225,225,3,0.0,4700.0,4700.0,150.0,0.0,380.0,0.0,8.2e-06,0.0,299333.1573,-154.6524823,109.1713702,23.16652119,9.42e-05,9.42e-05,9.42e-05,0.0,0.0,0.0,0.0,411.622,0.0,0.0,1e-06,9,1,8,147.2
