Z_product,Z_joint,Z_ops,T_inj,T_rea,t,alpha_inorg,beta_inorg,alpha_org,beta_org,Size
0.59674144,-1.3708462,-0.081007734,225.0,205.0,2.5,0.7821129,0.21788712,0.69056535,0.30943468,10.6
-0.11963059,-0.36331514,-0.46603435,160.0,190.0,15.0,0.80269384,0.19730617,0.69169724,0.30830282,13.28
-1.7649782,-1.3506062,-1.2622933,25.0,220.0,60.0,0.8311473,0.16885267,0.70670706,0.29329294,14.68
-2.7985392,-1.7002131,0.9586429,140.0,140.0,2.0,0.81566894,0.18433103,0.6848056,0.31519446,13.6
-3.4874158,-0.51296145,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,31.140001
0.12961115,-0.68711597,-1.4422972,100.0,220.0,120.0,0.8382806,0.16171938,0.6298838,0.3701162,12.2
0.22497924,-1.0608737,1.3725264,65.0,65.0,2.0,0.846197,0.15380305,0.67056227,0.32943767,4.19
2.084927,-1.2489725,-1.3120971,180.0,200.0,60.0,0.81197566,0.18802437,0.6502074,0.3497926,6.2000003
-3.9174607,-0.50494426,-1.2196164,25.0,215.0,60.0,0.83242357,0.16757643,0.70436674,0.2956333,32.239998
-1.8703847,-0.46499148,-0.4889673,230.0,230.0,0.167,0.7723901,0.22760984,0.70300686,0.2969932,18.61
-2.601258,-0.5136664,1.0026375,95.0,180.0,4.0,0.8126494,0.18735057,0.71508026,0.28491974,19.0
1.829127,-1.8469205,-1.464368,25.0,330.0,60.0,0.8010885,0.1989115,0.7553353,0.24466473,4.2000003
-0.14797877,-1.112156,1.3113333,80.0,80.0,0.083,0.8398724,0.1601276,0.6751491,0.32485092,3.6000001
-2.64964,-1.3260566,1.3595257,70.0,70.0,0.167,0.843764,0.156236,0.67316395,0.32683605,12.2
1.1545055,-0.1447339,-0.57284987,160.0,160.0,40.0,0.81953996,0.18046005,0.6544874,0.34551263,13.46
1.5682031,-0.13652454,-1.7282649,25.0,300.0,120.0,0.82928,0.17071998,0.6933261,0.30667388,7.846
-3.5022612,1.9121954,0.3617676,25.0,25.0,60.0,0.8753934,0.12460654,0.6082857,0.39171427,35.7
-0.8513802,-0.62334305,-0.70716405,240.0,240.0,2.0,0.7679675,0.23203248,0.7032661,0.2967339,13.27
1.976955,-0.08293034,0.28110033,95.0,95.0,180.0,0.88201135,0.117988676,0.5032611,0.4967389,8.56
3.4573393,0.5102493,-0.71816206,100.0,240.0,30.0,0.8037603,0.19623971,0.71965075,0.28034928,11.3
-0.19925074,-0.65411216,1.1857293,100.0,100.0,0.0167,0.83188576,0.16811424,0.6790104,0.3209896,9.37
-1.3977338,-0.859811,-1.0640547,100.0,280.0,30.0,0.7919951,0.2080049,0.7374679,0.2625321,16.55
-3.9004056,0.17795563,-1.5434659,25.0,280.0,60.0,0.8152249,0.18477511,0.733924,0.266076,31.18
1.1545055,-0.46410105,-0.89497465,240.0,240.0,8.0,0.77032363,0.22967635,0.6981498,0.30185023,9.92
-4.153401,-0.2552129,-0.23755111,160.0,160.0,20.0,0.81290567,0.18709427,0.6726391,0.3273609,30.72
-1.3977338,-0.75281864,-1.3110254,285.0,285.0,5.0,0.7451332,0.25486672,0.7088552,0.2911448,10.11
-0.5411444,-1.6549588,-0.8821849,50.0,185.0,120.0,0.85362613,0.1463739,0.62762374,0.3723763,8.22
-1.7090745,-0.73200893,0.56236243,165.0,175.0,0.0167,0.8009186,0.19908147,0.6959907,0.3040093,14.1
0.64739835,-1.0210577,0.7932929,150.0,150.0,1.5,0.8110932,0.18890682,0.6871167,0.31288335,4.6000004
-2.1710436,-1.848645,1.1051115,110.0,110.0,3.0,0.82872367,0.17127635,0.6782612,0.32173875,9.43
0.85663676,-1.694864,0.51593363,60.0,80.0,600.0,0.9528279,0.047172178,0.15708163,0.84291834,3.5000002
-1.704436,-1.5175265,0.6918168,160.0,160.0,0.0833,0.8061141,0.19388592,0.690216,0.30978394,8.42
-1.357976,-1.2354832,0.044566214,180.0,180.0,0.0167,0.7968508,0.20314917,0.6939797,0.3060203,14.89
-0.10279004,-1.5227906,-0.56661177,200.0,200.0,20.0,0.7945936,0.20540638,0.6802514,0.31974858,5.2000003
1.1545055,-0.51985854,-0.3244033,180.0,180.0,10.0,0.8004015,0.19959849,0.6852916,0.31470844,9.5
-1.2165072,-0.87098175,-0.12744467,25.0,255.0,0.0167,0.80175096,0.198249,0.7689158,0.23108426,5.6000004
-2.1672978,-1.1936883,-0.3244033,180.0,180.0,10.0,0.8004015,0.19959849,0.6852916,0.31470844,18.85
-0.53678554,0.0149761075,1.1533393,105.0,105.0,0.083,0.829866,0.17013402,0.6798986,0.3201014,13.09
-1.4500655,0.008807265,-0.032180395,180.0,180.0,3.0,0.7979168,0.20208319,0.6913975,0.30860254,15.65
-0.021180155,-0.36391428,-0.99085355,160.0,220.0,30.0,0.7992578,0.20074216,0.6931024,0.3068976,18.3
-1.4500655,-0.5475493,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,14.38
-0.5048598,-2.0350907,-0.53898084,25.0,225.0,30.0,0.8202898,0.17971018,0.73354685,0.26645312,6.07
1.1545055,-0.6256036,1.1018505,140.0,126.0,1.0,0.8191506,0.18084937,0.67884505,0.3211549,5.9
-5.693348,-0.3981289,-0.7072966,130.0,180.0,60.0,0.8254004,0.17459959,0.6556714,0.34432858,38.73
3.3381593,-0.08271874,0.17218497,125.0,125.0,180.0,0.8726388,0.12736118,0.5097815,0.49021855,5.2400002
-0.24986637,-1.7222501,0.38583428,25.0,220.0,5.0,0.8133831,0.18661688,0.750837,0.24916293,2.7499998
0.14382733,-1.3066297,-1.5434659,25.0,280.0,60.0,0.8152249,0.18477511,0.733924,0.266076,10.4
-1.9349736,-1.7396115,-1.4539349,25.0,250.0,60.0,0.82332695,0.17667305,0.7205183,0.27948168,10.77
-2.64964,-1.6079848,1.3595257,70.0,70.0,0.167,0.843764,0.156236,0.67316395,0.32683605,8.9
3.3381593,1.4456178,0.10721126,140.0,140.0,180.0,0.86771834,0.13228163,0.51304054,0.4869595,10.87
-4.418028,-1.5281762,1.310849,80.0,80.0,0.167,0.8398974,0.1601026,0.67507416,0.3249258,10.65
2.4773784,-1.1694666,-0.5677371,25.0,230.0,30.0,0.8189413,0.18105873,0.7357429,0.26425713,2.9999998
0.009897312,0.25555313,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,12.51
1.3504069,-0.2730007,-0.31661457,25.0,235.0,20.0,0.81426334,0.18573669,0.74571437,0.25428563,16.06
-1.1360509,-1.1492362,-1.7624018,160.0,250.0,60.0,0.8011155,0.19888444,0.6814122,0.3185878,17.03
-2.4872272,-1.2379738,-1.474464,280.0,280.0,30.0,0.7581625,0.24183752,0.6865049,0.3134951,24.789999
-0.07247263,-0.9620592,1.4291122,25.0,25.0,5.0,0.86150855,0.13849147,0.6601021,0.33989793,11.0
1.1545055,-0.5186857,-0.4290786,220.0,220.0,5.0,0.77929896,0.22070104,0.69705445,0.30294558,8.7300005
-2.724994,-1.3723042,-0.5873792,120.0,210.0,30.0,0.8089337,0.19106631,0.7000364,0.29996353,16.08
-2.724994,-0.89141375,-1.4494979,260.0,290.0,10.0,0.75058854,0.2494115,0.71409386,0.2859061,17.25
2.0664167,-1.3217562,-0.3695076,250.0,200.0,15.0,0.7837734,0.21622658,0.66953576,0.3304643,2.9000003
-2.1710436,-1.8566562,1.3488955,70.0,70.0,3.0,0.8445882,0.15541181,0.6706245,0.3293755,4.9700003
-1.9929662,-1.0985261,-0.9720173,210.0,255.0,2.0,0.76886255,0.23113747,0.71873546,0.28126454,11.37
-4.718985,0.25891802,-1.1824219,25.0,210.0,60.0,0.8336921,0.1663079,0.70201564,0.29798442,27.85
-1.7090745,0.2099846,0.9778096,140.0,140.0,0.0167,0.8150086,0.18499143,0.68654364,0.3134564,20.199999
-0.14797877,-0.83296055,0.13973635,100.0,100.0,60.0,0.84963083,0.1503692,0.6237106,0.37628946,18.06
1.1545055,-0.6340329,0.65709674,160.0,160.0,2.0,0.80677575,0.19322427,0.6885472,0.3114528,10.8
-0.60894513,-1.2633666,-0.54306656,160.0,230.0,5.0,0.78720015,0.21279989,0.71886665,0.28113335,12.77
0.94392407,-0.2774867,0.7724359,150.0,150.0,3.0,0.8116009,0.18839905,0.6858039,0.31419608,4.7000003
-1.7090745,-0.48554382,0.56236243,165.0,175.0,0.0167,0.8009186,0.19908147,0.6959907,0.3040093,14.73
-3.7098951,-0.3091347,-1.1549037,180.0,180.0,40.0,0.8107902,0.18920985,0.6584094,0.34159058,41.19
1.1545055,-0.5156918,-1.1549037,180.0,180.0,40.0,0.8107902,0.18920985,0.6584094,0.34159058,12.36
-0.19925074,-0.5986052,1.1857293,100.0,100.0,0.0167,0.83188576,0.16811424,0.6790104,0.3209896,12.7
-2.482947,-1.7672584,-1.1330242,220.0,220.0,300.0,0.87146753,0.12853242,0.40946,0.59054,11.03
1.080088,-1.4085602,-0.86604524,180.0,180.0,180.0,0.85380626,0.14619371,0.52172524,0.47827473,8.5
0.64739835,-1.9019742,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,2.3999999
-0.60894513,-1.2657999,-0.72240233,160.0,230.0,10.0,0.78904665,0.2109534,0.7147396,0.28526035,10.55
0.75262064,-1.4869817,1.4303509,25.0,25.0,8.0,0.86229825,0.1377018,0.65735984,0.34264016,1.8500001
1.6405036,0.06530016,1.3113315,80.0,80.0,0.0833,0.83987254,0.16012752,0.67514884,0.32485119,6.2000003
-0.14797877,-1.1139162,0.5864536,170.0,170.0,0.083,0.8015348,0.19846527,0.6920725,0.30792755,9.6
0.5039733,-0.9511128,-1.5497148,25.0,305.0,60.0,0.80825603,0.19174396,0.7447772,0.2552228,13.0
1.6144052,0.12941669,-1.6642675,300.0,300.0,30.0,0.74735415,0.25264582,0.69023556,0.30976447,25.0
0.3152832,-0.41522396,-1.6438556,25.0,340.0,120.0,0.81869966,0.18130031,0.7121471,0.28785285,15.78
-0.8513802,-0.48552373,-0.06186308,185.0,195.0,0.0167,0.79149556,0.20850441,0.6996578,0.30034223,12.7300005
0.2470844,-0.9175475,-1.5257187,25.0,270.0,60.0,0.8179571,0.18204294,0.72950125,0.27049872,17.8
-3.5967855,-0.15912183,-0.31270504,220.0,220.0,0.5,0.7775825,0.22241744,0.7009043,0.29909566,2.9999998
1.4853187,-1.7031299,-1.5417352,25.0,310.0,60.0,0.80683845,0.19316155,0.7469126,0.25308743,4.2000003
-1.6142938,-1.6285524,1.001746,133.0,133.0,0.017,0.8180539,0.18194602,0.6852319,0.31476805,4.2900004
-1.1697581,-0.7399632,-1.3110254,285.0,285.0,5.0,0.7451332,0.25486672,0.7088552,0.2911448,20.85
1.1545055,-0.5964632,-0.18966103,200.0,200.0,5.0,0.7891263,0.21087372,0.69336945,0.30663055,9.17
3.6051545,-1.2405394,-1.301532,290.0,290.0,3.0,0.7415191,0.2584809,0.7114241,0.2885759,1.8
2.287703,-1.5089793,-1.3233535,300.0,300.0,0.5,0.73483807,0.26516193,0.7152808,0.2847193,4.23
0.10196279,-0.6897014,0.7932929,150.0,150.0,1.5,0.8110932,0.18890682,0.6871167,0.31288335,11.4
-0.39985335,0.51152366,-0.4270205,300.0,300.0,720.0,0.93153626,0.06846377,0.11874072,0.88125926,20.0
0.58865166,-1.3613771,1.0288446,120.0,120.0,4.0,0.82488185,0.1751181,0.6792706,0.32072935,4.9
-0.83025146,-1.3679837,-1.5276182,300.0,300.0,10.0,0.7389116,0.26108834,0.70734894,0.29265106,16.6
0.2470844,-0.9175475,-1.0927854,25.0,190.0,60.0,0.8386894,0.16131066,0.6925046,0.3074954,13.86
-0.5411444,1.7648903,-0.656155,180.0,180.0,15.0,0.8021623,0.19783776,0.6808905,0.31910953,23.0
-1.6053596,-0.4816577,-0.4889673,230.0,230.0,0.167,0.7723901,0.22760984,0.70300686,0.2969932,37.63
0.84679663,-0.781179,0.9499196,140.0,140.0,3.0,0.81600124,0.18399876,0.68392724,0.31607276,5.7000003
0.84679663,-1.3470494,-0.9573493,170.0,170.0,60.0,0.8217757,0.17822431,0.6378849,0.36211506,4.5800004
-0.53533745,0.89183027,0.34794208,80.0,80.0,180.0,0.8864697,0.11353032,0.50000036,0.49999967,17.43
0.71945286,-1.0820174,0.6432167,140.0,140.0,20.0,0.8215792,0.17842081,0.66879827,0.3312017,6.35
-0.5411444,-1.6549588,-0.8821849,50.0,185.0,120.0,0.85362613,0.1463739,0.62762374,0.3723763,11.26
3.3381593,1.6496826,0.1121251,105.0,105.0,60.0,0.8477662,0.15223372,0.6247304,0.3752696,33.23
0.14382733,-0.94259334,-1.6642675,300.0,300.0,30.0,0.74735415,0.25264582,0.69023556,0.30976447,13.3
-0.33699745,-1.128356,1.2967238,80.0,80.0,4.0,0.84103394,0.15896602,0.67164624,0.32835376,5.8
2.3349266,-0.9135477,-1.5276182,300.0,300.0,10.0,0.7389116,0.26108834,0.70734894,0.29265106,10.97
1.1545055,-0.6348963,0.93464243,140.0,140.0,5.0,0.81666446,0.18333557,0.68216664,0.31783336,5.76
0.27108344,-1.2326926,1.4406586,25.0,25.0,0.017,0.8601885,0.13981156,0.6646332,0.33536676,2.1000001
0.5875617,-0.749402,-0.3626857,25.0,170.0,240.0,0.88924736,0.11075271,0.508722,0.49127796,8.3
-4.05594,-1.8619893,1.2449558,25.0,25.0,20.0,0.8654192,0.13458076,0.64628685,0.35371312,9.8
-0.6356275,-0.679448,-1.3020617,300.0,270.0,10.0,0.74933094,0.25066903,0.6931641,0.30683592,20.0
-2.64964,1.2245716,0.69038135,160.0,160.0,0.167,0.806143,0.19385698,0.6901433,0.3098567,17.78
0.2470844,-0.11380763,0.3117288,50.0,50.0,60.0,0.86725587,0.13274409,0.6134531,0.3865469,16.48
0.9524719,-1.6094238,-0.42782888,25.0,200.0,30.0,0.82691497,0.17308503,0.7223941,0.27760586,4.4
2.5974307,-1.3091167,-0.84431326,250.0,250.0,1.0,0.76235205,0.23764798,0.7059223,0.2940777,3.2100003
0.6239969,-1.255309,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,2.4999998
-1.357976,-0.7700066,-0.6675528,240.0,240.0,0.0167,0.76718503,0.23281497,0.7049462,0.29505378,14.29
1.1545055,-0.5877879,0.90635574,140.0,140.0,10.0,0.81831425,0.18168578,0.6777424,0.3222576,8.19
-0.40844083,-0.7700084,-1.1676538,25.0,300.0,30.0,0.7992306,0.20076942,0.76524746,0.23475257,16.7
-0.5411444,1.7555493,-0.656155,180.0,180.0,15.0,0.8021623,0.19783776,0.6808905,0.31910953,30.699999
-1.357976,-1.7197064,-0.078671984,190.0,190.0,0.0833,0.79213345,0.20786652,0.6957659,0.3042341,27.25
1.1545055,-0.9585253,-0.23755111,160.0,160.0,20.0,0.81290567,0.18709427,0.6726391,0.3273609,6.46
-1.4500655,-0.63387924,-0.3244033,180.0,180.0,10.0,0.8004015,0.19959849,0.6852916,0.31470844,13.6
-2.64964,-1.5477026,1.3565459,70.0,70.0,10.0,0.8466094,0.15339063,0.6643072,0.33569285,11.1
0.84679663,-1.6489712,-0.3236459,170.0,170.0,120.0,0.8403881,0.15961193,0.5798672,0.42013285,5.1
-0.7021227,-0.14107737,-0.18098408,25.0,250.0,10.0,0.80666345,0.19333653,0.75957316,0.24042688,16.710001
1.6144052,-0.8301429,0.9729351,140.0,140.0,0.5,0.8151697,0.18483034,0.68612057,0.31387946,9.4
0.9524719,-0.59674996,-0.6962879,170.0,170.0,30.0,0.8118502,0.18814977,0.6655619,0.33443812,9.5
-2.2175474,-0.40084088,-0.8651097,250.0,250.0,2.0,0.7627525,0.23724753,0.70507747,0.29492253,40.0
0.78046227,-1.9267751,-1.464368,25.0,330.0,60.0,0.8010885,0.1989115,0.7553353,0.24466473,4.5
-0.105770126,-0.8895499,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,15.2
0.2470844,2.1288471,0.13973635,100.0,100.0,60.0,0.84963083,0.1503692,0.6237106,0.37628946,25.31
-2.64964,1.2235266,1.3595257,70.0,70.0,0.167,0.843764,0.156236,0.67316395,0.32683605,36.899998
3.3381593,-0.2632639,-1.0018685,25.0,315.0,15.0,0.78934056,0.21065947,0.78184557,0.2181544,7.1
1.7428236,-1.0250404,-0.67338973,240.0,240.0,0.333,0.7673099,0.23269008,0.70467865,0.29532135,5.19
1.1545055,-0.4848401,-0.23755111,160.0,160.0,20.0,0.81290567,0.18709427,0.6726391,0.3273609,7.86
-1.8019755,0.70490426,-1.9183245,360.0,360.0,60.0,0.7264439,0.2735561,0.6751145,0.32488555,31.0
0.12961115,-0.33878544,-1.6635048,25.0,220.0,120.0,0.8489609,0.1510391,0.6537302,0.3462698,15.0
1.8080336,1.2170038,0.28110033,95.0,95.0,180.0,0.88201135,0.117988676,0.5032611,0.4967389,19.24
-1.3803933,-0.80172867,-1.2100981,160.0,240.0,20.0,0.78969055,0.21030945,0.7110285,0.28897145,15.8
1.1545055,-0.48528126,0.6432167,140.0,140.0,20.0,0.8215792,0.17842081,0.66879827,0.3312017,5.9500003
0.66863286,-1.0761162,-1.0305127,80.0,200.0,60.0,0.82790864,0.17209135,0.68098354,0.31901646,12.6
0.5088838,-1.3423976,-0.003825408,180.0,180.0,2.0,0.79756,0.20244002,0.6922644,0.30773565,2.4999998
-0.33699745,-1.4561039,1.2316829,95.0,95.0,16.0,0.838745,0.16125503,0.6637141,0.33628586,7.5
0.71945286,-0.9019156,1.2018884,120.0,100.0,4.5,0.83024585,0.16975415,0.6689255,0.33107454,4.6000004
-1.6978815,0.03796085,-1.7213428,370.0,350.0,15.0,0.70777017,0.29222986,0.70641196,0.2935881,24.14
-4.718985,-0.48766088,-0.006981515,25.0,165.0,120.0,0.8613812,0.13861884,0.6251727,0.37482738,18.17
-1.6142938,-1.4029192,0.66480464,165.0,165.0,0.0167,0.8038113,0.19618866,0.6912027,0.3087973,10.11
1.1545055,0.42084306,-0.23755111,160.0,160.0,20.0,0.81290567,0.18709427,0.6726391,0.3273609,19.97
1.1545055,-0.48702192,0.93464243,140.0,140.0,5.0,0.81666446,0.18333557,0.68216664,0.31783336,4.8700004
1.1545055,-0.956103,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,6.98
0.84679663,-0.79046565,1.0034009,130.0,130.0,0.25,0.8194233,0.18057664,0.6844645,0.31553555,2.9000003
-1.6142938,-1.628291,1.0054965,130.0,130.0,0.017,0.81934714,0.18065287,0.6846691,0.31533095,3.3899996
0.19596656,-0.5098848,-0.45647243,25.0,150.0,60.0,0.84831923,0.15168072,0.6729891,0.327011,12.690001
2.5974307,-1.1942273,-1.3334472,300.0,300.0,180.0,0.80475545,0.19524458,0.5476799,0.45232007,8.6
-4.704038,1.7283058,0.12498179,100.0,100.0,360.0,0.91645885,0.08354115,0.32860276,0.67139727,30.1
-4.1991014,-0.61475474,0.039256148,180.0,180.0,0.25,0.7969344,0.20306565,0.69377816,0.30622178,30.4
1.4853187,-1.9065698,-1.5417352,25.0,310.0,60.0,0.80683845,0.19316155,0.7469126,0.25308743,5.1
0.9524719,-0.372539,-1.0927854,25.0,190.0,60.0,0.8386894,0.16131066,0.6925046,0.3074954,11.49
0.9996035,-1.8660026,-1.464368,25.0,330.0,60.0,0.8010885,0.1989115,0.7553353,0.24466473,3.6999996
-0.5411444,-1.0888453,0.07702926,25.0,80.0,60.0,0.86403054,0.13596949,0.63738364,0.36261636,14.5
0.84679663,-0.76295096,1.0600804,120.0,120.0,10.0,0.8267904,0.17320956,0.67393243,0.32606757,8.83
1.9868374,-1.2526916,-1.147608,250.0,200.0,60.0,0.800163,0.19983697,0.6278747,0.37212527,6.0000005
-1.0048336,-1.5883566,-0.072173744,200.0,200.0,0.0167,0.78728646,0.2127135,0.6976605,0.3023395,7.79
-1.4500655,-0.5496507,-0.3244033,180.0,180.0,10.0,0.8004015,0.19959849,0.6852916,0.31470844,13.24
-0.54520595,-0.7865055,-0.2391944,180.0,180.0,540.0,0.92830473,0.07169529,0.20151517,0.79848486,12.0
-2.100564,-1.0645915,-0.9797414,25.0,310.0,15.0,0.79085326,0.20914675,0.7799181,0.22008193,16.92
-2.5768008,-0.68460816,-0.23755111,160.0,160.0,20.0,0.81290567,0.18709427,0.6726391,0.3273609,12.84
0.69672036,-1.8993982,-1.37474,25.0,235.0,60.0,0.8272721,0.17272784,0.71366256,0.28633747,4.1000004
0.4729573,-0.72160345,-0.7076906,25.0,250.0,30.0,0.8134682,0.18653172,0.7444101,0.2555899,5.42
-0.87634987,-0.49666128,-0.5757775,220.0,220.0,10.0,0.7811949,0.21880506,0.6927441,0.30725592,18.0
0.71945286,-0.9088919,1.3133204,80.0,80.0,10.0,0.8428,0.15719995,0.6662435,0.33375654,4.79
-3.3652868,-0.9421999,-0.003825408,180.0,180.0,2.0,0.79756,0.20244002,0.6922644,0.30773565,16.4
3.4573393,0.46688408,-0.71816206,100.0,240.0,30.0,0.8037603,0.19623971,0.71965075,0.28034928,6.2000003
1.976955,-0.088911496,0.2415279,105.0,105.0,180.0,0.8789555,0.12104453,0.50543475,0.49456525,8.79
2.5974307,-0.82229334,-1.2460182,205.0,205.0,60.0,0.8063995,0.19360048,0.6448849,0.3551151,4.5
1.3555439,-0.49314764,-0.32338563,220.0,220.0,1.0,0.77777374,0.22222628,0.70047796,0.29952207,6.41
-1.9349736,-0.38161114,-0.7076906,25.0,250.0,30.0,0.8134682,0.18653172,0.7444101,0.2555899,9.11
-0.68677104,-1.3498322,-0.3727348,310.0,200.0,20.0,0.77452904,0.22547096,0.64628494,0.35371506,10.0
-3.9308066,-0.09965042,-1.7282649,25.0,300.0,120.0,0.82928,0.17071998,0.6933261,0.30667388,27.08
0.95054066,-0.6042121,-0.5705528,250.0,235.0,1.5,0.7674713,0.23252867,0.6984301,0.30156988,12.92
0.4653507,-1.4321128,-0.30744335,230.0,220.0,1.75,0.77619004,0.22380993,0.6969236,0.30307642,8.5
1.635114,-1.5823784,-1.1852319,320.0,348.0,300.0,0.8281415,0.17185849,0.4461694,0.5538306,6.2000003
-4.1991014,-1.4075397,0.26283622,70.0,70.0,60.0,0.86042565,0.13957433,0.61756873,0.3824313,15.1
-1.7090745,-0.4856975,0.56236243,165.0,175.0,0.0167,0.8009186,0.19908147,0.6959907,0.3040093,14.82
-3.1451223,-1.0790416,-0.91481036,25.0,310.0,3.0,0.7864297,0.21357027,0.7881788,0.2118212,20.08
-0.65761137,-0.78320336,-0.8021784,25.0,260.0,30.0,0.8106843,0.18931568,0.7486731,0.25132695,12.0
-1.614094,-0.70588964,-0.07526992,200.0,200.0,0.167,0.7873422,0.21265785,0.69753164,0.3024684,9.3
-4.718985,0.2588555,-1.0919474,80.0,210.0,60.0,0.82529396,0.17470604,0.68585795,0.31414208,27.15
-5.4281945,-1.1219431,-1.5434659,25.0,280.0,60.0,0.8152249,0.18477511,0.733924,0.266076,26.8
0.84679663,-0.78937733,0.85088533,150.0,140.0,4.0,0.81470853,0.18529144,0.68004495,0.31995505,7.3
-1.1312306,0.004113951,0.9778096,140.0,140.0,0.0167,0.8150086,0.18499143,0.68654364,0.3134564,15.91
0.66863286,-1.7803787,0.266985,80.0,80.0,480.0,0.938118,0.061881993,0.22796495,0.772035,4.0000005
2.5952103,-0.87766135,-0.98195684,260.0,260.0,1.0,0.7570507,0.24294932,0.70772415,0.2922758,4.8700004
0.2470844,-0.9175475,-1.1824219,25.0,210.0,60.0,0.8336921,0.1663079,0.70201564,0.29798442,12.5
-2.2087169,0.05513812,-0.08136471,185.0,185.0,0.208,0.7945592,0.20544076,0.6947373,0.30526268,31.0
1.1545055,-1.2888166,0.73534894,25.0,120.0,20.0,0.8439273,0.15607269,0.6935547,0.30644527,6.26
2.1573102,-1.2242185,0.983932,130.0,130.0,10.0,0.8225921,0.17740798,0.6758403,0.32415968,2.8
-0.5411444,-1.6553744,0.8867338,50.0,185.0,0.0167,0.8172727,0.18272726,0.73300135,0.26699868,5.8500004
-2.4872272,-1.2403363,-1.474464,280.0,280.0,30.0,0.7581625,0.24183752,0.6865049,0.3134951,20.19
-0.26023686,-1.0143603,-0.4319155,160.0,160.0,30.0,0.81624603,0.18375397,0.66362363,0.33637637,9.85
-3.256619,-1.3425366,0.29646102,25.0,180.0,20.0,0.828962,0.171038,0.7215112,0.27848879,15.3
1.1545055,-0.58869404,-0.56661177,200.0,200.0,20.0,0.7945936,0.20540638,0.6802514,0.31974858,11.37
0.28806418,-0.22826242,0.97625065,140.0,140.0,0.17,0.81505966,0.18494032,0.6864095,0.31359056,9.03
-2.3938437,0.09460618,-0.7076906,25.0,250.0,30.0,0.8134682,0.18653172,0.7444101,0.2555899,20.99
-0.07247263,-1.0703313,1.441938,30.0,30.0,0.083,0.8584507,0.14154924,0.6655419,0.33445808,1.6000001
-1.0048336,-1.2941141,-0.077319875,185.0,185.0,0.0167,0.7944902,0.20550983,0.6949023,0.30509776,12.41
0.301921,-1.8662546,-1.474464,280.0,280.0,30.0,0.7581625,0.24183752,0.6865049,0.3134951,6.6000004
-1.2781038,-1.5976325,-1.2741053,280.0,280.0,5.0,0.747881,0.25211903,0.70795715,0.29204288,11.24
1.1545055,-0.45825782,0.67191076,170.0,140.0,4.0,0.81142634,0.18857369,0.6739949,0.3260051,5.4
0.12961115,-0.86127836,-0.78725284,100.0,250.0,30.0,0.80086696,0.19913308,0.72417367,0.27582636,12.610001
0.029868914,-0.48346984,-1.374115,295.0,295.0,5.0,0.739579,0.26042098,0.7106465,0.2893535,15.59
2.084927,-1.2116522,0.1009448,120.0,120.0,90.0,0.85068375,0.1493162,0.5988642,0.40113583,2.3999999
2.5974307,-1.3202177,-0.8347741,250.0,250.0,0.5,0.7621516,0.23784837,0.7063442,0.2936558,1.9900005
1.4853187,-1.7609843,-1.5417352,25.0,310.0,60.0,0.80683845,0.19316155,0.7469126,0.25308743,3.8999999
-4.42991,-2.102709,0.21763358,105.0,170.0,30.0,0.82233727,0.17766272,0.6852712,0.31472874,14.27
-0.2458794,-0.35866162,0.59156406,160.0,160.0,5.0,0.80780786,0.19219209,0.68592525,0.31407478,13.54
0.71945286,-1.4961051,1.1803231,100.0,100.0,1.0,0.8321896,0.16781035,0.6781384,0.32186165,4.0000005
1.1545055,-0.5026397,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,7.42
-2.2275808,-0.87927383,-1.3501378,180.0,180.0,60.0,0.8174826,0.18251744,0.639891,0.36010894,17.89
1.1545055,-0.95732087,0.41992128,160.0,160.0,10.0,0.8095188,0.19048113,0.6815289,0.31847107,6.1800003
-2.9938831,-0.9662906,-0.1579177,160.0,200.0,10.0,0.79801214,0.20198786,0.70076144,0.29923853,17.82
-1.0833983,-1.5980064,0.5424112,170.0,170.0,2.0,0.8022083,0.19779173,0.6904089,0.30959114,6.78
-2.5768008,-0.6850719,0.06779883,160.0,160.0,15.0,0.81121814,0.1887819,0.6771,0.3229,12.81
-1.6142938,-1.629474,0.9666585,142.0,142.0,0.017,0.8141314,0.18586864,0.6869175,0.31308252,5.08
0.22497924,-1.1875782,0.8375356,150.0,146.0,0.5,0.8118711,0.18812884,0.6860524,0.31394762,7.2000003
3.0019646,-0.700095,-1.5970459,250.0,250.0,60.0,0.78517795,0.21482207,0.6537943,0.34620574,6.13
0.5842969,-1.138642,0.5358032,180.0,150.0,4.0,0.8069425,0.19305754,0.6759026,0.3240974,4.7000003
0.59674144,-1.5211493,-0.64774835,50.0,200.0,40.0,0.82621557,0.17378448,0.70705444,0.2929455,7.4
